Alt,u,v,temp,bv2
22253,0.121333460099916,-2.80669375685423,0.773448905109298,-0.00125273211104086
22258,0.134694195705777,-2.80419728222868,0.86642335766404,-0.00194822839677486
22263,0.0641484984779135,-2.85645779501798,0.859397810218788,0.000693874803544536
22268,0.0773884190632383,-2.85431565539075,0.852372262773528,0.000693396203201195
22273,0.0905521718109572,-2.85227586399462,0.845346715328269,-0
22278,0.0197015484230825,-2.90495384367456,0.83841240875892,0.000695553438293499
22283,0.102084536848,-3.0080412898161,0.831478102189585,0.000695072520273988
22288,0.114956071418908,-3.00658595111607,0.824543795620244,-0
22293,0.0449281823288139,-3.06113259267215,0.817609489050902,0.000697240214711176
22298,0.0576236939564367,-3.05985385412365,0.81067518248156,0.00264498535891416
22303,-0.012566946845034,-3.11479573805013,0.703740875912224,0.0019444600633189
22308,4.98746444081988e-05,-3.11390729359358,0.696897810218793,0.000698935192173863
22312,0.0126705769528934,-3.11331820352522,0.690054744525362,0.000698449588008948
22317,-0.0575412943658646,-3.1687582342435,0.683302919707849,-0
22322,-0.0448752557310605,-3.16839556425938,0.676551094890335,-0
22327,0.0419039707827213,-3.27598983958011,0.669799270072815,0.000700638430637555
22332,-0.0274232304331674,-3.33320977925813,0.663138686131212,0.000700150457672911
22337,-0.0147882057378981,-3.33317003998188,0.656478102189602,-0
22342,-0.00211454696424163,-3.33344705217212,0.649817518247993,0.00070234999064385
22347,-0.0714125458139891,-3.39118148868095,0.64315693430639,0.000701859631504428
22352,-0.0587875667041482,-3.39168010310585,0.636496350364787,-0
22357,-0.0462344605778089,-3.39223700019936,0.629835766423184,0.00070406993332632
22362,-0.033752707200331,-3.39287744062792,0.623175182481575,0.000703577170466597
22367,-0.0212816859775202,-3.39361688242397,0.616514598539965,-0
22372,-0.00891951762859389,-3.3944543357879,0.609945255474273,0.000705798320420528
22376,0.0034595470404355,-3.39554773269205,0.60337591240858,0.000705303136122939
22381,0.0157892620633522,-3.39662451225211,0.596806569342888,-0
22386,0.0280001592143382,-3.39777553745881,0.590237226277196,-0
22391,-0.0417053870663997,-3.45632957570687,0.583667883211497,0.000707535214268385
22396,-0.0293959684331444,-3.45761883378484,0.577098540145805,0.00265149765395923
22401,-0.0170810478012013,-3.45900655206572,0.470529197080126,0.00194070627941244
22406,-0.0047091865246216,-3.46050457130384,0.463959854014426,0.000709280677827867
22411,0.00766882585067119,-3.46230287820477,0.457390510948734,0.000708780596800537
22416,0.0201321989956682,-3.46419835589037,0.450821167883035,-0
22421,0.111681659275824,-3.57700777861495,0.444251824817343,0.000711034774679361
22426,0.124263692956159,-3.5792903678466,0.437682481751658,0.000710532218004405
22431,0.136831900037705,-3.58167464241266,0.431113138685959,-0
22437,0.149447822467563,-3.58427789930033,0.424543795620266,0.000712797569033339
22442,0.162044859223622,-3.5869827758911,0.417974452554567,0.000712292518281764
22447,0.0938563071329748,-3.6487604402652,0.411405109488882,-0
22452,0.0265700771192749,-3.53961370502221,0.404835766423183,0.000714569125739471
22457,0.0393237172286698,-3.54281879109311,0.398266423357491,0.00071406156229891
22462,-0.0259089765343381,-3.43269382089028,0.391697080291792,-0
22467,-0.095981640960634,-3.49222053639344,0.38521897810201,-0
22472,-0.160110491103808,-3.37970032086926,0.378649635036318,0.000716349510293529
22477,-0.147212145466269,-3.38371370997895,0.372080291970626,0.000715839415365554
22482,-0.294027194567689,-3.32305453681404,0.365510948904927,-0
22487,-0.354875267363244,-3.20692586041998,0.358941605839235,0.000718138788844843
22492,-0.341809982134357,-3.21144421585661,0.352372262773542,0.000717626143443445
22497,-0.487004875549458,-3.14446567954544,0.34580291970785,-0
22503,-0.473846593619274,-3.14929555000571,0.339233576642151,0.000719937028206548
22508,-0.531070705522905,-3.02957225865224,0.332664233576459,0.000719421813155246
22513,-0.60530441066387,-3.08310820230995,0.32609489051076,-0
22518,-0.661178626518223,-2.96094655406518,0.319434306569164,0.000721744295861267
22523,-0.736250846982945,-3.01325470002243,0.312773722627554,0.000721226491790855
22528,-0.723028308161775,-3.01861568970108,0.306113138685951,-0
22533,-0.777619621470136,-2.89413934848425,0.299452554744342,-0
22538,-0.853597593985246,-2.94519223387452,0.292791970802739,0.000723560659972799
22543,-0.906700863248488,-2.81829576132088,0.286131386861129,0.000723040247318912
22548,-0.893700312119261,-2.82414951562861,0.279470802919533,-0
22553,-1.0351973359623,-2.73836557319919,0.272810218977924,0.000725386189390495
22558,-1.02221329647841,-2.74452060477018,0.26605839416041,0.000724863148391151
22563,-1.09986003569819,-2.79293746251524,0.25930656934289,-0
22568,-1.08700473746198,-2.79928646319166,0.252554744525376,0.000727220953662883
22573,-1.22845274921703,-2.70822829283489,0.245802919707856,0.000726695264355842
22578,-1.21562102327945,-2.71487564285344,0.239051094890343,-0
22583,-1.29414384310612,-2.76219665717957,0.232299270072822,0.000729065023041602
22588,-1.34329692507839,-2.62660325536276,0.225547445255309,0.000728536665262369
22593,-1.42254289964356,-2.67262129325882,0.218704379561871,-0
22598,-1.41003951024872,-2.67969034150273,0.211861313868447,-0
22603,-1.48965885353315,-2.72584459265295,0.205018248175008,0.000730918468493988
22609,-1.53820472309952,-2.58641789793555,0.198175182481577,0.000730387421872423
22614,-1.61877238631683,-2.63110268303355,0.191332116788139,-0
22619,-1.60685256420108,-2.63831568451304,0.184489051094708,0.000732781361710137
22624,-1.68789891722632,-2.6829464902896,0.177737226277188,0.000732247605668517
22629,-1.735896520251,-2.53878852776,0.170985401459674,-0
22634,-1.81799270641531,-2.58146467501595,0.164142335766243,0.000734653775114387
22639,-1.80704795464194,-2.5882549905611,0.157299270072819,0.000734117288864061
22644,-1.88957324425759,-2.63066219609997,0.150456204379388,-0
22649,-1.97240639693942,-2.67292539809694,0.143613138685964,-0
22654,-2.0207833978261,-2.52237565141638,0.136770072992533,0.00073653578187155
22659,-2.0107074939758,-2.52872289694149,0.129927007299109,0.000735996544410926
22664,-2.09476385267175,-2.5689496924902,0.123083941605678,-0
22669,-2.08515977445356,-2.57490644431685,0.116240875912254,0.000738427455897947
22674,-2.16974340693895,-2.61501162097196,0.109489051094734,0.000737885446009756
22679,-2.2175420055897,-2.45937905875198,0.10273722627722,-0
22684,-2.30310141747625,-2.49745763396708,0.0958941605837964,0.000740328871872866
22689,-2.29425574611598,-2.50265521253791,0.0890510948903653,0.000739784068120689
22694,-2.3802055514798,-2.54043002934222,0.0822080291969343,-0
22699,-2.37174755807727,-2.54553235540805,0.0754562043794209,-0
22704,-2.3633507712173,-2.55044764289231,0.0687043795619005,0.000742240105245771
22709,-2.50558757478134,-2.42071335651958,0.06195255474438,0.000741692485971899
22714,-2.49742943730683,-2.42557469831383,0.0552007299268666,0.0019407062794129
22719,-2.58444211908566,-2.46115652247828,-0.0514598540147446,0.00268112819320252
22724,-2.57634914923496,-2.46583664720524,-0.0582116788322651,0.000743610775568941
22729,-2.66336183101379,-2.5014184713697,-0.0649635036497855,-0
22734,-2.65524682860951,-2.50593124223709,-0.0717153284672989,0.000746092329898256
22739,-2.79681917038071,-2.36823470015899,-0.0784671532848193,0.000745539013706397
22744,-2.7888526908686,-2.37270993670452,-0.0851277372264292,-0
22749,-2.87647812689242,-2.40633965140599,-0.091788321168039,-0
22754,-3.01662819845248,-2.26241913701189,-0.0984489051096489,0.000748033476023745
22759,-3.10473040027206,-2.29420928612804,-0.105200729927176,0.000747477277978211
22764,-3.24320520987974,-2.14436167952782,-0.111861313868772,-0
22769,-3.47643530721951,-2.01448325755138,-0.118521897810375,0.000749984749258987
22774,-3.56551577981119,-2.04272747274458,-0.125182481751978,0.000749425646786528
22779,-3.70028489868052,-1.88087152902162,-0.13184306569358,-0
22784,-3.93032977638952,-1.73563828447485,-0.13841240875928,0.000751946229061296
22789,-4.02025149140115,-1.76045474233869,-0.144981751824972,0.000751384199352292
22794,-4.15052337204085,-1.58671483053186,-0.151551094890657,-0
22799,-4.33894276981594,-1.62873681583664,-0.158211678832267,-0
22804,-4.46699217209018,-1.44749090771052,-0.164781021897959,0.000753917995722939
22810,-4.69093775717518,-1.27781517889972,-0.171350364963658,0.0007533530157283
22815,-4.78186406280312,-1.29725816144156,-0.17791970802935,-0
22820,-4.90455417835373,-1.10440800547511,-0.184489051095042,0.0026943235463075
22825,-5.09488953322547,-1.13605902620419,-0.290967153284825,0.00268712163942133
22830,-5.21490192575993,-0.935765391645291,-0.297445255474614,-0
22835,-5.40575430331139,-0.963901180824661,-0.303923357664388,-0
22840,-5.52293034507082,-0.756149497629194,-0.310492700730087,0.000757892715023696
22845,-5.71436024195653,-0.780810742259768,-0.316970802919869,0.000757321764336827
22850,-5.82851013054969,-0.565696045438991,-0.323448905109657,-0
22855,-5.82119187849947,-0.569554811276148,-0.329927007299432,0.000759895832512746
22860,-5.83203630028267,-0.343588812665221,-0.33640510948922,0.00269256388541646
22865,-5.92465290545271,-0.35426721990249,-0.442883211679003,0.00192953138720898
22870,-5.93174574578223,-0.126385197733314,-0.449270072992874,-0
22875,-5.93488405642921,0.101710445930889,-0.455748175182649,0.000761909566582849
22880,-5.92798714236264,0.0980476760094127,-0.462226277372423,0.000761332550054152
22885,-5.92716657452211,0.326431206615329,-0.468704379562205,-0
22890,-6.02235362367808,0.554775723607606,-0.475182481751986,0.000763934001861882
22895,-6.01560625928997,0.551003234984013,-0.481660583941753,0.000763353916097843
22900,-6.00697610363801,0.781257659437098,-0.488138686131535,-0
22905,-6.10055710390606,0.77952996674703,-0.494616788321316,0.00269697080153496
22910,-6.08817674815037,1.01153511113197,-0.601094890511099,0.00268975475446055
22915,-6.07184165197972,1.24342420470144,-0.607572992700874,-0
22920,-6.06591349155015,1.24011783336526,-0.614051094890655,-0
22925,-6.14541984572054,1.47899644904339,-0.620529197080437,0.000768015319071591
22930,-6.13961541168717,1.47575586419901,-0.627007299270218,0.000767429020912956
22934,-6.21488162056198,1.71800918517816,-0.633576642335903,-0
22939,-6.1862925360301,1.95295892245949,-0.640145985401603,-0
22944,-6.18068450391801,1.95007440803057,-0.646715328467295,0.000770072374813708
22949,-6.24737692968614,2.19702346397521,-0.653284671532987,0.000769482932966938
22954,-6.14268356045216,2.18206835678091,-0.659854014598679,-0
22959,-6.00715442342404,2.40248030743111,-0.666423357664364,0.000772140479409654
22964,-5.96688543960115,2.63458695235035,-0.673175182481884,0.00269738283544961
22969,-5.82410499497817,2.84885778987797,-0.779927007299399,0.00192215268209542
22974,-5.72060389448093,2.82911197907287,-0.786678832116912,-0
22979,-5.57485170357537,3.03765130460179,-0.793430656934426,0.000774219722118557
22984,-5.52365308283396,3.26282955655935,-0.800182481751946,0.000773623916565263
22989,-5.37115151166944,3.46476722268867,-0.806934306569467,-0
22994,-5.26893830345258,3.44013102366959,-0.813868613138808,0.00077631019316191
22999,-5.2108903957434,3.66054307187099,-0.82080291970815,0.000775711167039854
23004,-5.05253698347409,3.85415533909488,-0.827737226277499,-0
23009,-4.98743176688141,4.070989726693,-0.834671532846848,-0
23014,-4.8230476966162,4.25755372210824,-0.841605839416189,0.00077841198373968
23018,-4.81890741658184,4.25591779564764,-0.848540145985531,0.000777809710865393
23023,-4.65212729213333,4.43830781231276,-0.85556569343079,-0
23028,-4.57739848520583,4.64878306123202,-0.86268248175196,0.000780525186040417
23033,-4.40516688571409,4.82386954108031,-0.869799270073123,0.000779919639945833
23038,-4.32410881340062,5.0303990772255,-0.876916058394293,-0
23043,-4.23947325097372,5.23561065746347,-0.884032846715463,-0
23048,-4.14359428479562,5.19722111600159,-0.891149635036633,0.000782649893258387
23053,-3.96427554711762,5.36058612525776,-0.898357664233707,0.000782041047186955
23058,-3.77729573006712,5.2818081730543,-0.905565693430788,-0
23063,-3.68239428245989,5.2421779131077,-0.912773722627875,0.000784786199603941
23068,-3.50348734668363,5.3962470309526,-0.919981751824956,0.000784174026506691
23073,-3.31819904457005,5.31465252453929,-0.927281021897947,-0
23078,-3.13906166503175,5.46117322975723,-0.934580291970939,-0
23082,-3.04607469478988,5.41878246776772,-0.94187956204393,0.000786934200319721
23087,-2.86267630200515,5.33429306733892,-0.949270072992839,0.000786318672851404
23092,-2.6843792603915,5.47179387799724,-0.956660583941741,-0
23097,-2.50271783128041,5.38436781721376,-0.964051094890642,-0
23102,-2.32451607621585,5.51427112146234,-0.971441605839544,0.000789093991694207
23107,-2.23363980400573,5.4693048145599,-0.978832116788453,0.000788475082208633
23112,-2.05376718960214,5.37900999655366,-0.986222627737355,-0
23117,-1.8767118545975,5.49998266937435,-0.993613138686257,0.000791265671073977
23122,-1.78661516289231,5.45386566588909,-1.00100364963517,0.000790643351620761
23127,-1.5217143562393,5.52039478728544,-1.00839416058407,-0
23132,-1.4324618618834,5.47284043167048,-1.01578467153297,-0
23136,-1.25555766710711,5.58032773314663,-1.02317518248187,0.000793449336883178
23141,-1.16709267147381,5.53146358210386,-1.03056569343078,0.00079282357920294
23146,-0.904246209200282,5.58158594212212,-1.03795620437968,-0
23151,-0.81658518691806,5.53134174790612,-1.04534671532858,-0.0019221526820954
23156,-0.814790808813447,5.33546695463134,-0.952737226277492,-0.00113018987829443
23161,-0.726280665214369,5.28705603259451,-0.960127737226401,0.000795015864152666
23166,-0.63768243912633,5.23875958528708,-0.967518248175303,-0
23171,-0.549086551536027,5.19048366271088,-0.974908759124204,0.000797853026939522
23176,-0.373798387403468,5.09232380723693,-0.982299270073106,0.000797220306770266
23181,-0.363229520698347,4.90604753400375,-0.989689781022015,-0
23185,-0.273595346043882,4.85954646349616,-0.997080291970917,-0
23190,-0.183956934270062,4.81314243897689,-1.00437956204391,0.000800073253540076
23195,-0.094314708575741,4.76686226109043,-1.01167883211689,0.000799437008469456
23200,-0.0770284399279095,4.58725993455106,-1.01897810218989,-0
23205,0.0136415883650853,4.54275131473356,-1.02627737226288,-0
23210,0.192661449416641,4.45145697090103,-1.03357664233587,-0.00112506608004787
23215,0.216720231462268,4.27861519821234,-0.940875912408856,-0.00112632660894055
23220,0.308608224593423,4.23578662553733,-0.948175182481855,-0
23224,0.400689305164955,4.19309363935452,-0.955474452554846,-0
23229,0.492996288176047,4.15038304454136,-0.962773722627837,0.000804550984263577
23234,0.523918423104243,3.9842722909736,-0.969981751824911,-0.00112562378676454
23239,0.617230589640824,3.94313220482144,-0.877189781021983,-0.00193324202449214
23244,0.710769538087809,3.90196034437799,-0.88439781021907,0.000806808697601141
23249,0.747406005966965,3.74119304924864,-0.891605839416151,0.000806161699268405
23254,0.787844588392416,3.58256840801716,-0.898813868613225,-0
23259,0.739766793043218,3.46540981447499,-0.906021897810298,-0
23263,0.78671391318956,3.30974963539168,-0.913229927007379,-0.00112571882817684
23268,0.743908881309949,3.19243861210259,-0.82034671532854,-0.00112698082099783
23273,0.703438861793442,3.07425937471918,-0.8273722627738,-0
23278,0.665212367917244,2.95545365402407,-0.834397810219059,-0
23283,0.724422322340601,2.80484439938321,-0.841423357664311,0.000811362352121802
23288,0.691318974011319,2.68621092574567,-0.848448905109571,0.000810708032781118
23293,0.756699739972658,2.53928496894034,-0.85547445255483,-0
23298,0.728776546197229,2.42110134009819,-0.862408759124172,-0.00193696696095569
23302,0.800221356778038,2.27826691752918,-0.769343065693512,-0.00112704776973758
23307,0.777406065720053,2.16069768455775,-0.776186131386943,0.000813000483145403
23312,0.854561869850936,2.02198758378753,-0.783029197080374,-0
23317,0.836501040492514,1.90542967770909,-0.789872262773805,0.000815967700384141
23322,0.919250656513801,1.7709961003689,-0.796715328467236,0.000815305935069193
23327,0.906045510820244,1.65537569004645,-0.803467153284757,-0
23332,0.994007800667798,1.52543669815888,-0.810218978102277,-0.00194070627941265
23337,0.985485807612605,1.41094982556514,-0.716879562043893,-0.00112617002778877
23342,0.979163486080259,1.29630497268086,-0.723540145985503,0.000817624499475116
23347,0.886971313957021,1.30990631818819,-0.730200729927105,-0
23352,0.882835980416663,1.19327401655493,-0.736861313868715,-0
23357,0.790863323741398,1.20531904478462,-0.743521897810325,0.000820625627664682
23362,0.699038836382575,1.21722851825874,-0.750091240876017,0.000819956288548731
23367,0.597506671998348,1.10394959106586,-0.756660583941709,-0.0019444600633184
23372,0.505941318932165,1.11428914951478,-0.663138686131482,-0.00194822839677445
23377,0.514287061324912,1.11773723415144,-0.669616788321264,0.00082297459062983
23382,0.415070006211097,0.999155947437148,-0.676094890511045,0.000822301415762036
23387,0.323880767792188,1.00782281505774,-0.682572992700827,-0
23392,0.232853622145949,1.01642907867397,-0.689051094890601,0.000825337039572704
23397,0.236052240034507,0.887125159196952,-0.695437956204472,0.000824659995886267
23402,0.145349722664426,0.893760083036032,-0.701824817518343,-0
23407,0.054808215693785,0.90033158319209,-0.708120437956296,-0.00194822839677472
23412,-0.0392664049517659,0.76882151772999,-0.614416058394248,-0.00112429827356883
23417,-0.129641370580018,0.773417605171054,-0.620711678832201,0.000827032145013718
23422,-0.219856457227386,0.777947468569898,-0.627007299270154,-0
23427,-0.210015246520427,0.780478072854365,-0.633302919708115,-0
23432,-0.301273423625673,0.641658270650838,-0.639598540146068,0.000830102862632442
23437,-0.391231000414615,0.643946147371752,-0.645894160584014,0.000829417980578125
23442,-0.4810300309699,0.646163434761497,-0.652098540146063,-0.00195201136453572
23447,-0.469326604657091,0.79498079080039,-0.558302919708105,-0.00195580905201536
23452,-0.555032592084749,0.946991871326416,-0.564507299270147,0.000832506473752024
23457,-0.637871868258205,1.10232760007904,-0.570620437956279,0.000831817621369504
23462,-0.618034238934797,1.25383912126461,-0.576733576642411,-0
23467,-0.695046831310493,1.41380740013136,-0.582846715328543,0.000834924044894687
23472,-0.868501744708476,1.58741137123226,-0.588959854014675,0.000834231187559036
23477,-0.939160551561375,1.75528307572404,-0.595072992700814,-0
23482,-1.006518288605,1.92620635048218,-0.601186131386939,-0.0019558090520153
23487,-1.09422504917875,1.94144403850586,-0.507299270073069,-0.00112226584726165
23492,-1.05899810340706,2.10128862965801,-0.513412408759201,0.000836658800714789
23497,-1.11935840047666,2.27805101080595,-0.519434306569423,-0
23502,-1.17615709458108,2.45746971445213,-0.525456204379644,-0
23507,-1.13151054777284,2.6190146541782,-0.531478102189865,0.000839801556563456
23512,-1.18146726749345,2.8024595657879,-0.537500000000087,0.00083910058382571
23517,-1.26690141108779,2.82573151932461,-0.543521897810301,-0.00195962154529423
23522,-1.312695129529,3.01359720485541,-0.449543795620535,-0.00196344893112489
23527,-1.35480303788195,3.20419964982451,-0.455565693430756,0.000842261745331374
23532,-1.39309649530265,3.39738992666069,-0.461587591240978,0.000841556661319271
23537,-1.42743952817091,3.59313239956756,-0.467609489051192,-0
23542,-1.51074345034723,3.62316851112313,-0.47363138686142,-0
23547,-1.49833253759919,3.62398293733874,-0.479653284671642,0.000844736390646469
23552,-1.581577909728,3.65408801458773,-0.485675182481863,0.000844027159084091
23557,-1.56922595755719,3.65467804845158,-0.491697080292077,-0.00196344893112464
23563,-1.55670631470512,3.65525113855252,-0.397627737226387,-0.0011200656766292
23568,-1.54411180805691,3.65581906700495,-0.403558394160704,0.000846512204493174
23573,-1.53154375309423,3.65643326970105,-0.409489051095008,-0
23578,-1.61453575063996,3.68626973236808,-0.415419708029319,-0
23583,-1.65279835656581,3.5144647092723,-0.421350364963629,0.000849729563631319
23588,-1.6400036169728,3.51497639146976,-0.42728102189794,0.000849011926422326
23593,-1.62723737519133,3.51552619787139,-0.433211678832251,-0.0019672912969393
23598,-1.71062547578149,3.5436768009213,-0.339142335766553,-0.00197114873085487
23603,-1.69782602608177,3.54428069076305,-0.345072992700864,0.000852248351455131
